seq_id	go_terms
PRED|NP_001385418.1	GO:0005768|GO:0032511
PRED|NP_001386335.1	GO:0005739|GO:0034553
PRED|NP_001386351.1	GO:0007507|GO:0031704|GO:0060183
PRED|NP_001386353.1	GO:0007507|GO:0031704|GO:0060183
PRED|NP_001388428.1	GO:0001935
PRED|NP_001388691.1	GO:0005794|GO:0045879|GO:0060170
PRED|NP_001389009.1	GO:0006355
PRED|NP_001389212.1	GO:0005634|GO:0005737|GO:0005811|GO:0045444|GO:0050872|GO:0050873
PRED|NP_001389240.1	GO:0005576|GO:0009664
PRED|NP_001389403.1	GO:0046872
PRED|NP_001396840.1	GO:0007186|GO:0016020
PRED|NP_001400957.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|NP_001401925.1	GO:0005576|GO:0008083|GO:0008283
PRED|NP_001403427.1	GO:0005576|GO:0009664
PRED|NP_001403817.1	GO:0005576|GO:0009664
PRED|NP_001404595.1	GO:0005576|GO:0009664
PRED|NP_001407186.1	GO:0005634|GO:0005777|GO:0043065
PRED|NP_001407224.1	GO:0005576|GO:0009664
PRED|NP_001407225.1	GO:0005576|GO:0009664
PRED|NP_001407346.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|NP_001407405.1	GO:0005794|GO:0045879|GO:0060170
PRED|NP_001407406.1	GO:0005794|GO:0045879|GO:0060170
PRED|NP_001407476.1	GO:0005576|GO:0009664
PRED|NP_001408890.1	GO:0005576|GO:0008083|GO:0008283
PRED|NP_001409615.1	GO:0005576|GO:0009664
PRED|NP_001410330.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_001411804.1	GO:0005794|GO:0044306
PRED|NP_001412319.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_001413543.1	GO:0008285
PRED|NP_001415069.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|NP_001415070.1	GO:0005375|GO:0005886|GO:0016020|GO:0035434
PRED|NP_001417297.1	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|NP_001417298.1	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|NP_001417962.1	GO:0005741|GO:0005742|GO:0030150|GO:0045040
PRED|NP_001492.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_001663.2	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|NP_002029.3	GO:0001836|GO:0016020|GO:0031966|GO:0043154|GO:0051902|GO:0097193|GO:2001240
PRED|NP_003216.1	GO:0005615|GO:0030277
PRED|NP_003752.2	GO:0016020|GO:0016192
PRED|NP_006511.1	GO:0005737|GO:0005868|GO:0007018|GO:0045505
PRED|NP_006543.1	GO:0005615
PRED|NP_006676.1	GO:0004866|GO:0005615|GO:0051930
PRED|NP_009212.1	GO:0005794|GO:0044306
PRED|NP_009319.1	GO:0000276|GO:0015078|GO:0015986|GO:0045259|GO:0045263
PRED|NP_010097.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_010148.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_010898.1	GO:0030234|GO:0050790
PRED|NP_011483.3	GO:0000752|GO:0009277|GO:0050839
PRED|NP_014277.1	GO:0003735|GO:0005840|GO:0006412|GO:0015934
PRED|NP_015492.1	GO:0003735|GO:0005763|GO:0005840|GO:0006412|GO:0015935
PRED|NP_031411.1	GO:0010890|GO:0034361|GO:0034364|GO:0070328
PRED|NP_031567.1	GO:0001649|GO:0005509|GO:0005576|GO:0008147|GO:0032571|GO:0046848|GO:0060348|GO:1900076
PRED|NP_032171.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_033162.1	GO:0005794|GO:0044306
PRED|NP_033388.1	GO:0005615|GO:0030277
PRED|NP_033976.1	GO:0001775|GO:0007155|GO:0009897|GO:0022407|GO:0030296|GO:0045121
PRED|NP_034864.2	GO:0000902|GO:0006955|GO:0016020|GO:0016358
PRED|NP_035063.1	GO:0005179|GO:0005576|GO:0006182|GO:0007168
PRED|NP_035705.1	GO:0005615|GO:0030277
PRED|NP_036884.1	GO:0001775|GO:0007155|GO:0009897|GO:0022407|GO:0030296|GO:0045121
PRED|NP_036899.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_036967.1	GO:0001664|GO:0005179|GO:0005184|GO:0005576|GO:0005615|GO:0007193|GO:0030334
PRED|NP_037007.1	GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_037174.2	GO:0005615|GO:0030277
PRED|NP_038200.1	GO:0001649|GO:0005509|GO:0005576|GO:0008147|GO:0032571|GO:0046848|GO:0060348|GO:1900076
PRED|NP_038734.1	GO:0007204|GO:0097225
PRED|NP_039364.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_039372.1	GO:0009512|GO:0017004
PRED|NP_039401.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_039404.1	GO:0009055|GO:0009512
PRED|NP_039412.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_039419.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_039440.1	GO:0009535|GO:0016651
PRED|NP_043008.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_043011.1	GO:0009523|GO:0009535|GO:0009539|GO:0015979|GO:0042549
PRED|NP_043014.1	GO:0009512|GO:0017004
PRED|NP_043039.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_043046.1	GO:0003735|GO:0005763|GO:0005840|GO:0006412|GO:0070181
PRED|NP_043050.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_043057.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_044550.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_044555.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_051043.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_051052.1	GO:0009512|GO:0017004
PRED|NP_051074.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_051085.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_051086.1	GO:0015979|GO:0016020
PRED|NP_051092.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_056196.2	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|NP_056585.2	GO:0005184|GO:0005576|GO:0005615|GO:0009755|GO:0031779|GO:0032438
PRED|NP_056977.1	GO:0005179|GO:0005184|GO:0007186|GO:0007631|GO:0031861|GO:0043434
PRED|NP_057181.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|NP_058137.1	GO:0030234|GO:0050790
PRED|NP_059335.1	GO:0015078|GO:0015986
PRED|NP_059339.1	GO:0005747|GO:0016651|GO:0030964|GO:0042773
PRED|NP_059478.1	GO:0015078|GO:0015986
PRED|NP_061257.1	GO:0001664|GO:0005102|GO:0005184|GO:0005615|GO:0030425|GO:0043204|GO:0043679|GO:0060079
PRED|NP_061348.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_064527.1	GO:0005751
PRED|NP_066927.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_068754.1	GO:0001935
PRED|NP_071558.1	GO:0005179|GO:0005184|GO:0007186|GO:0007631|GO:0031861|GO:0043434
PRED|NP_072108.1	GO:0001664|GO:0005102|GO:0005184|GO:0005615|GO:0030425|GO:0043204|GO:0043679|GO:0060079
PRED|NP_072156.2	GO:0000902|GO:0006955|GO:0016020|GO:0016358
PRED|NP_075010.1	GO:0001836|GO:0016020|GO:0031966|GO:0043154|GO:0051902|GO:0097193|GO:2001240
PRED|NP_075011.1	GO:0001836|GO:0016020|GO:0031966|GO:0043154|GO:0051902|GO:0097193|GO:2001240
PRED|NP_075622.1	GO:0000028|GO:0003723|GO:0003735|GO:0005840|GO:0006412|GO:0022627
PRED|NP_075647.3	GO:0005041|GO:0005044|GO:0005615|GO:0006898|GO:0006935|GO:0008009|GO:0010818|GO:0030307|GO:0030335|GO:0034097|GO:0034341|GO:0034612|GO:0048247
PRED|NP_077720.1	GO:0005179|GO:0005576|GO:0006182|GO:0007168
PRED|NP_077780.3	GO:0008250|GO:0018279
PRED|NP_079685.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|NP_079867.1	GO:0005737
PRED|NP_080251.3	GO:0005737|GO:0005868|GO:0007018|GO:0045505
PRED|NP_080331.1	GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_080677.1	GO:0003735|GO:0005761|GO:0032543
PRED|NP_081030.1	GO:0031012|GO:0045667|GO:0048706
PRED|NP_082894.1	GO:0005615|GO:1903575
PRED|NP_083125.1	GO:0005886|GO:0016020
PRED|NP_084304.1	GO:0002079|GO:0002244
PRED|NP_085049.1	GO:0005184|GO:0005615|GO:0005737|GO:1904306
PRED|NP_112736.3	GO:0001649|GO:0005509|GO:0005576|GO:0008147|GO:0032571|GO:0046848|GO:0060348|GO:1900076
PRED|NP_116211.2	GO:0005737
PRED|NP_149976.1	GO:0005179|GO:0005576|GO:0005615|GO:0007189|GO:0007586|GO:0009755|GO:0031669|GO:0051429|GO:0051431
PRED|NP_171789.1	GO:0009506|GO:0019722
PRED|NP_172717.1	GO:0005576|GO:0009664
PRED|NP_172816.2	GO:0005576|GO:0008083|GO:0008283
PRED|NP_172939.1	GO:0005634|GO:0005737
PRED|NP_173446.1	GO:0005576|GO:0009664
PRED|NP_173999.1	GO:0005576|GO:0009664
PRED|NP_174148.1	GO:0009506|GO:0019722
PRED|NP_174853.1	GO:0003723
PRED|NP_175402.2	GO:0045087|GO:0050793
PRED|NP_177112.1	GO:0005576|GO:0009664
PRED|NP_178409.2	GO:0005576|GO:0009664
PRED|NP_179658.1	GO:0009506|GO:0019722
PRED|NP_180093.1	GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_180461.1	GO:0005576|GO:0009664
PRED|NP_180781.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_181073.1	GO:0009793
PRED|NP_181300.1	GO:0005576|GO:0009664
PRED|NP_181356.1	GO:0006520|GO:0008615|GO:0016843|GO:0042819|GO:0042823
PRED|NP_181500.1	GO:0005576|GO:0009664
PRED|NP_187465.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_187723.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_188504.1	GO:0003723|GO:0003735|GO:0022625
PRED|NP_188566.1	GO:0003723
PRED|NP_191161.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_192072.1	GO:0005576|GO:0009664
PRED|NP_192563.2	GO:0005789|GO:0005794|GO:0006816|GO:0032469
PRED|NP_194401.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|NP_194937.1	GO:0001709
PRED|NP_195846.1	GO:0005576|GO:0009664
PRED|NP_200443.1	GO:0005576|GO:0009664
PRED|NP_201388.1	GO:0005576|GO:0008083|GO:0008283
PRED|NP_277034.1	GO:0005794|GO:0044306
PRED|NP_443201.1	GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_446007.1	GO:0005886|GO:0016020|GO:0016192|GO:0043001
PRED|NP_446202.1	GO:0005179|GO:0005576|GO:0006182|GO:0007168
PRED|NP_446435.2	GO:0007204|GO:0097225
PRED|NP_476470.1	GO:0005615|GO:0030277
PRED|NP_476985.1	GO:0005750|GO:0006122|GO:0045275
PRED|NP_477203.1	GO:0002181|GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_492679.1	GO:0001522|GO:0030515|GO:0031118|GO:0031120|GO:0031429|GO:0042254|GO:0070034|GO:1904874
PRED|NP_493469.1	GO:0045087
PRED|NP_493470.1	GO:0045087
PRED|NP_493471.1	GO:0045087
PRED|NP_493814.2	GO:0005615
PRED|NP_496453.1	GO:0009986
PRED|NP_498658.1	GO:0009986
PRED|NP_498706.1	GO:0005742|GO:0030150|GO:1903955
PRED|NP_498839.1	GO:0005743|GO:0015986|GO:0042776|GO:0045259|GO:0046933
PRED|NP_499054.1	GO:0009986
PRED|NP_499202.1	GO:0009986
PRED|NP_499285.1	GO:0009986
PRED|NP_500522.1	GO:0009986
PRED|NP_500905.2	GO:0004521|GO:0090304
PRED|NP_504198.1	GO:0005743|GO:0015986|GO:0042776|GO:0045259|GO:0046933
PRED|NP_506226.2	GO:0009986
PRED|NP_506227.2	GO:0009986
PRED|NP_506433.1	GO:0009986
PRED|NP_507064.1	GO:0045087
PRED|NP_507630.1	GO:0009986
PRED|NP_509168.1	GO:0005770|GO:0035194|GO:0050658
PRED|NP_509258.1	GO:0005886|GO:0016020
PRED|NP_509475.1	GO:0006950|GO:0097501
PRED|NP_523505.1	GO:0005549|GO:0005615|GO:0007608
PRED|NP_523918.1	GO:0005179
PRED|NP_524057.2	GO:0005179|GO:0005576|GO:0046008
PRED|NP_524386.1	GO:0007218|GO:0008255|GO:0018990
PRED|NP_524413.1	GO:0046872
PRED|NP_524517.1	GO:0005179|GO:0005576|GO:0009416
PRED|NP_563763.1	GO:0033612
PRED|NP_564394.1	GO:0010997|GO:0046621
PRED|NP_565164.1	GO:0003723
PRED|NP_565877.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|NP_565910.1	GO:0008285
PRED|NP_566107.1	GO:0008380|GO:0030532
PRED|NP_566391.1	GO:0005768|GO:0032511
PRED|NP_566871.1	GO:0005576|GO:0008083|GO:0008283
PRED|NP_566926.1	GO:0005576|GO:0008083|GO:0008283
PRED|NP_567134.3	GO:0008380|GO:0030532
PRED|NP_567413.1	GO:0009506|GO:0019722
PRED|NP_567418.1	GO:0009506|GO:0019722
PRED|NP_569039.1	GO:0005179|GO:0005576|GO:0048364|GO:1901371|GO:1902025|GO:2000280
PRED|NP_572763.3	GO:0005789|GO:0005794|GO:0006816|GO:0032469
PRED|NP_572939.1	GO:0003713|GO:0045944|GO:0090575
PRED|NP_579872.1	GO:0016471|GO:0046961|GO:1902600
PRED|NP_593950.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_594978.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_595154.3	GO:0015078|GO:0015986
PRED|NP_595676.1	GO:0005789|GO:0006506|GO:0030234|GO:0033185|GO:0180047
PRED|NP_598857.1	GO:0001664|GO:0005615|GO:0007186|GO:0048018
PRED|NP_608337.1	GO:0006605|GO:0006886|GO:0008320|GO:0015031|GO:0016020
PRED|NP_610358.1	GO:0005549|GO:0005615|GO:0007608
PRED|NP_610394.2	GO:0042302
PRED|NP_610777.1	GO:0008010|GO:0062129
PRED|NP_610812.1	GO:0005549
PRED|NP_611319.1	GO:0006952
PRED|NP_611448.2	GO:0005549|GO:0005615|GO:0007608
PRED|NP_611644.1	GO:0004521|GO:0090304
PRED|NP_611931.3	GO:0005184|GO:0005576|GO:0007623
PRED|NP_620207.1	GO:0001935
PRED|NP_620783.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_650331.1	GO:0015918|GO:0032934
PRED|NP_650882.1	GO:0046872
PRED|NP_651654.1	GO:0000340|GO:0003723|GO:0003743|GO:0006413|GO:0016281
PRED|NP_651713.1	GO:0005549|GO:0005615|GO:0007608
PRED|NP_652212.2	GO:0006952
PRED|NP_652293.1	GO:0005753
PRED|NP_652366.1	GO:0006952
PRED|NP_652367.1	GO:0006952
PRED|NP_652368.1	GO:0006952
PRED|NP_663309.1	GO:0006952
PRED|NP_689566.1	GO:0005886|GO:0016020
PRED|NP_694919.1	GO:0015078|GO:0015986
PRED|NP_694923.1	GO:0005747|GO:0016651|GO:0030964|GO:0042773
PRED|NP_705804.2	GO:0005615|GO:0010575|GO:0010759|GO:0048246|GO:0050728|GO:0090026
PRED|NP_722746.2	GO:0005549
PRED|NP_724320.1	GO:0003713|GO:0045944|GO:0090575
PRED|NP_724321.1	GO:0003713|GO:0045944|GO:0090575
PRED|NP_725436.1	GO:0005549
PRED|NP_725776.1	GO:0006952
PRED|NP_725926.1	GO:0005549
PRED|NP_725929.1	GO:0005549
PRED|NP_725966.1	GO:0005549
PRED|NP_726053.1	GO:0002181|GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_726054.1	GO:0002181|GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_728338.2	GO:0005549|GO:0005576|GO:0007608|GO:0035275|GO:0042048
PRED|NP_729654.1	GO:0000139|GO:0005789|GO:0006888|GO:0030134
PRED|NP_731880.1	GO:0015918|GO:0032934
PRED|NP_741718.2	GO:0022857
PRED|NP_788402.1	GO:0006952
PRED|NP_803229.1	GO:0005615
PRED|NP_840093.1	GO:0005615
PRED|NP_847901.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_847902.1	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_849868.1	GO:0005576|GO:0009664
PRED|NP_850219.1	GO:0009506|GO:0019722
PRED|NP_850328.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_850477.1	GO:0008380|GO:0030532
PRED|NP_850650.1	GO:0080143
PRED|NP_851821.1	GO:0003735|GO:0005762|GO:0006412|GO:0032543
PRED|NP_851822.1	GO:0003735|GO:0005762|GO:0006412|GO:0032543
PRED|NP_851823.1	GO:0003735|GO:0005762|GO:0006412|GO:0032543
PRED|NP_852104.3	GO:0000003|GO:0005179|GO:0005183|GO:0005576|GO:0005615|GO:0007275|GO:0031530
PRED|NP_878103.1	GO:0007008
PRED|NP_904169.1	GO:0009512|GO:0017004
PRED|NP_904173.1	GO:0015979|GO:0016020
PRED|NP_904174.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_904177.1	GO:0003735|GO:0005840|GO:0006412|GO:0019843
PRED|NP_904182.1	GO:0009055|GO:0009512
PRED|NP_904185.1	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_904205.1	GO:0009523|GO:0009535|GO:0009539|GO:0015979|GO:0042549
PRED|NP_904213.2	GO:0009523|GO:0009539|GO:0015979|GO:0016020
PRED|NP_904214.1	GO:0015979
PRED|NP_904215.1	GO:0009523|GO:0015979|GO:0016020
PRED|NP_904218.1	GO:0015078|GO:0015986|GO:0045259|GO:0045263
PRED|NP_904225.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_904336.1	GO:0005747|GO:0016651|GO:0030964|GO:0042773
PRED|NP_906269.1	GO:0005184|GO:0007218|GO:0007610|GO:0031854
PRED|NP_919307.1	GO:0005730|GO:0019899
PRED|NP_932123.3	GO:0005739|GO:0033617
PRED|NP_937843.1	GO:0005184|GO:0007218|GO:0007610|GO:0031854
PRED|NP_940879.1	GO:0005615|GO:0010575|GO:0010759|GO:0048246|GO:0050728|GO:0090026
PRED|NP_954642.1	GO:0001649|GO:0005509|GO:0005576|GO:0008147|GO:0032571|GO:0046848|GO:0060348|GO:1900076
PRED|NP_957044.1	GO:0000028|GO:0003723|GO:0003735|GO:0005840|GO:0006412|GO:0022627
PRED|NP_957069.1	GO:0003735|GO:0005761|GO:0032543
PRED|NP_973710.1	GO:0008380|GO:0030532
PRED|NP_974039.1	GO:0003735|GO:0005840|GO:0006412
PRED|NP_974285.2	GO:0005768|GO:0032511
PRED|NP_974623.1	GO:0033179|GO:0046961|GO:0055085|GO:1902600
PRED|NP_989603.1	GO:0003735|GO:0005840|GO:0006412|GO:0022625
PRED|NP_989778.1	GO:0007267|GO:0019838
PRED|NP_989786.2	GO:0001664|GO:0005179|GO:0005184|GO:0005576|GO:0005615|GO:0007193|GO:0030334
PRED|NP_990177.1	GO:0005200|GO:0005882
PRED|NP_990375.1	GO:0031012
PRED|NP_990667.1	GO:0005179|GO:0005576|GO:0005615|GO:0030334
PRED|NP_990718.2	GO:0001649|GO:0005509|GO:0005576|GO:0008147|GO:0032571|GO:0046848|GO:0060348|GO:1900076
PRED|NP_995309.2	GO:0000902|GO:0006955|GO:0016020
PRED|NP_995311.2	GO:0000902|GO:0006955|GO:0016020|GO:0016358
PRED|NP_995312.2	GO:0000902|GO:0006955|GO:0016020
PRED|NP_996305.1	GO:0005179|GO:0005576|GO:0046008
PRED|NP_996881.1	GO:0005615
PRED|NP_997145.2	GO:0005615
PRED|NP_997720.1	GO:0005615
PRED|NP_998733.1	GO:0016020|GO:0030001|GO:0046873|GO:0055085
PRED|WP_000057241.1	GO:0003735|GO:0006412|GO:0015934|GO:0022625
PRED|WP_000060506.1	GO:0005253|GO:0005886|GO:0009432|GO:0022611
PRED|WP_000117642.1	GO:0005253|GO:0005886|GO:0009432|GO:0022611
PRED|WP_000155272.1	GO:0005886|GO:0016020
PRED|WP_000177186.1	GO:0001731|GO:0002188|GO:0003729|GO:0003743
PRED|WP_000203905.1	GO:0005886|GO:0016020
PRED|WP_000211962.1	GO:0005886
PRED|WP_000211979.1	GO:0005886
PRED|WP_000221179.1	GO:0006355
PRED|WP_000239596.1	GO:0009636|GO:0016020
PRED|WP_000239598.1	GO:0009636|GO:0016020
PRED|WP_000335673.1	GO:0005886|GO:0009103|GO:0016020|GO:0022857|GO:0055085|GO:1901505
PRED|WP_000383096.1	GO:0016020
PRED|WP_000395692.1	GO:0019350|GO:0036370
PRED|WP_000450922.1	GO:0015078|GO:0015986|GO:0045259
PRED|WP_000466743.1	GO:0016020
PRED|WP_000472256.1	GO:0015627|GO:0015628|GO:0030420
PRED|WP_000490267.1	GO:0005886
PRED|WP_000490275.1	GO:0005886
PRED|WP_000490276.1	GO:0005886
PRED|WP_000503931.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000503938.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000508175.1	GO:0016020
PRED|WP_000508176.1	GO:0016020
PRED|WP_000508177.1	GO:0016020
PRED|WP_000508577.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000508969.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000508972.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000511313.1	GO:0016020
PRED|WP_000511317.1	GO:0016020
PRED|WP_000511323.1	GO:0016020
PRED|WP_000512149.1	GO:0016020
PRED|WP_000512153.1	GO:0016020
PRED|WP_000523005.1	GO:0005886|GO:0009103|GO:0016020|GO:0022857|GO:0055085|GO:1901505
PRED|WP_000556760.1	GO:0005886|GO:0009306|GO:0015450|GO:0016020|GO:0043952|GO:0065002
PRED|WP_000616642.1	GO:0015075|GO:0015385|GO:0016020|GO:0034220
PRED|WP_000706301.1	GO:0005886|GO:0008982|GO:0009401|GO:0022877|GO:0090563
PRED|WP_000738789.1	GO:0015627|GO:0015628
PRED|WP_000739253.1	GO:0000049|GO:0004526|GO:0008033|GO:0030677|GO:0042780|GO:0042781
PRED|WP_000761521.1	GO:0030288|GO:0042597|GO:0051082
PRED|WP_000771437.1	GO:0007155|GO:0009289
PRED|WP_000792012.1	GO:0072344
PRED|WP_000825956.1	GO:0005576
PRED|WP_000837699.1	GO:0015627|GO:0015628
PRED|WP_000838146.1	GO:0003729
PRED|WP_000866436.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000866542.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000867907.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000868186.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000868187.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000868339.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000868342.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000868345.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_000872176.1	GO:0005829|GO:0008198|GO:0016226
PRED|WP_000880863.1	GO:0005886
PRED|WP_000891513.1	GO:0005886|GO:0042910|GO:1990961
PRED|WP_000891515.1	GO:0005886|GO:0042910|GO:1990961
PRED|WP_000901566.1	GO:0016020
PRED|WP_000908081.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_000956458.1	GO:0016020
PRED|WP_000956463.1	GO:0016020
PRED|WP_000956465.1	GO:0016020
PRED|WP_000977687.1	GO:0009636|GO:0016020
PRED|WP_000977757.1	GO:0009636|GO:0016020
PRED|WP_001047539.1	GO:0002143|GO:0097163
PRED|WP_001048816.1	GO:0015078|GO:0015986|GO:0045259
PRED|WP_001054562.1	GO:0015078|GO:0015986|GO:0045259
PRED|WP_001061254.1	GO:0000155|GO:0004721|GO:0005886|GO:0016036|GO:0016310|GO:0016772
PRED|WP_001080202.1	GO:0005576
PRED|WP_001089087.1	GO:0015081|GO:0016020|GO:0036376
PRED|WP_001096359.1	GO:0003735|GO:0005840|GO:0006412|GO:0015934|GO:0022625
PRED|WP_001125542.1	GO:0003735|GO:0005840|GO:0006412|GO:0015934|GO:0022625
PRED|WP_001140433.1	GO:0003735|GO:0006412|GO:0015934|GO:0022625
PRED|WP_001140434.1	GO:0003735|GO:0006412|GO:0015934|GO:0022625
PRED|WP_001166505.1	GO:0000156|GO:0000976|GO:0005829|GO:0006355|GO:0032993
PRED|WP_001167461.1	GO:0022627|GO:0043024|GO:0044238|GO:0045900
PRED|WP_001190057.1	GO:0003677|GO:0006355|GO:0010045|GO:0016151
PRED|WP_001197749.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_001201825.1	GO:0004175|GO:0004190|GO:0006508|GO:0009279
PRED|WP_001216963.1	GO:0005886
PRED|WP_001249319.1	GO:0003700|GO:0006355|GO:0008270
PRED|WP_001259384.1	GO:0003729
PRED|WP_001261696.1	GO:0005886
PRED|WP_001272653.1	GO:0005886|GO:0008556|GO:0043462
PRED|WP_001295174.1	GO:0043022
PRED|WP_001295260.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_001300467.1	GO:0009098
PRED|WP_001311244.1	GO:0009082
PRED|WP_001312851.1	GO:0016020
PRED|WP_001315927.1	GO:0015031|GO:0016020|GO:0043953
PRED|WP_001364200.1	GO:0000105
PRED|WP_001364348.1	GO:0031554|GO:0031556
PRED|WP_001365534.1	GO:0005886|GO:0008556|GO:0043462
PRED|WP_001386572.1	GO:0009088|GO:0031554|GO:0031556
PRED|WP_001405930.1	GO:0019835|GO:0019867
PRED|WP_001533990.1	GO:0005506|GO:0009055|GO:0020037|GO:0022900|GO:0042597
PRED|WP_001575544.1	GO:0009088|GO:0031554|GO:0031556
PRED|WP_001575587.1	GO:0009098
PRED|WP_001650455.1	GO:0043022
PRED|WP_001670793.1	GO:0005886|GO:0008556|GO:0043462
PRED|WP_001789641.1	GO:0005886|GO:0008556|GO:0043462
PRED|WP_001808603.1	GO:0016020
PRED|WP_001808836.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_001814874.1	GO:0046677
PRED|WP_001925859.1	GO:0009088|GO:0031554|GO:0031556
PRED|WP_001984826.1	GO:0009636|GO:0016020
PRED|WP_002208936.1	GO:0005886|GO:0006974
PRED|WP_002209001.1	GO:0003677|GO:0003899|GO:0006351
PRED|WP_002209211.1	GO:0005886
PRED|WP_002210616.1	GO:0005886|GO:0008653
PRED|WP_002211131.1	GO:0009306|GO:0016020|GO:0044780
PRED|WP_002211834.1	GO:0003735|GO:0005840|GO:0006412|GO:0015934|GO:0022625
PRED|WP_002213306.1	GO:0003735|GO:0005840|GO:0006412|GO:0022627|GO:0070181
PRED|WP_002214976.1	GO:0003729
PRED|WP_002216016.1	GO:0005886|GO:0008556|GO:0043462
PRED|WP_002216248.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_002217097.1	GO:0000976|GO:0003700|GO:0005829|GO:0006355|GO:0008270|GO:0045892|GO:1900376
PRED|WP_002217291.1	GO:0005886|GO:0042910|GO:1990961
PRED|WP_002227352.1	GO:0003735|GO:0005840|GO:0006412
PRED|WP_002231208.1	GO:0000105
